,index,geometry,icon,id,name,place_id,plus_code,rating,reference,types,user_ratings_total,vicinity,opening_hours,price_level,locations,Zip Code
2777,8817,"{'location': {'lat': 38.9676422, 'lng': -77.02799999999999}, 'viewport': {'northeast': {'lat': 38.96890038029149, 'lng': -77.0266594697085}, 'southwest': {'lat': 38.96620241970849, 'lng': -77.02935743029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,0f99ee18e8c27abcbbf1e3dd07c9bdc98b1ce79a,Domino's Pizza,ChIJQTaABIrIt4kRVeUJmKtZD5k,"{'compound_code': 'XX9C+3R Washington, District of Columbia, United States', 'global_code': '87C4XX9C+3R'}",3.8,ChIJQTaABIrIt4kRVeUJmKtZD5k,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",157,"1211 Tuckerman Street Northwest, Washington",{'open_now': True},1,"{'Match_addr': ""Domino's"", 'LongLabel': ""Domino's, 1211 Tuckerman St NW, Washington, DC, 20011, USA"", 'ShortLabel': ""Domino's"", 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': ""Domino's"", 'AddNum': '1211', 'Address': '1211 Tuckerman St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Brightwood', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20011', 'PostalExt': '', 'CountryCode': 'USA'}",20011
2783,8836,"{'location': {'lat': 38.8810405, 'lng': -77.0277472}, 'viewport': {'northeast': {'lat': 38.88241903029149, 'lng': -77.02636036970848}, 'southwest': {'lat': 38.8797210697085, 'lng': -77.0290583302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9f544ad1137a98d5c8c4d0e4b727e5a1dc533628,Famous Seafood & Desserts,ChIJH-g2quO3t4kRjcGoqeb_-XY,"{'compound_code': 'VXJC+CW Washington, District of Columbia, United States', 'global_code': '87C4VXJC+CW'}",3.8,ChIJH-g2quO3t4kRjcGoqeb_-XY,"['restaurant', 'food', 'point_of_interest', 'establishment']",12,"1100 Maine Avenue Southwest, Washington",{'open_now': False},,"{'Match_addr': '1130 Maine Ave SW, Washington, District of Columbia, 20024', 'LongLabel': '1130 Maine Ave SW, Washington, DC, 20024, USA', 'ShortLabel': '1130 Maine Ave SW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '1130', 'Address': '1130 Maine Ave SW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20024', 'PostalExt': '', 'CountryCode': 'USA'}",20024
2784,8837,"{'location': {'lat': 38.8812242, 'lng': -77.0276598}, 'viewport': {'northeast': {'lat': 38.8826640302915, 'lng': -77.02642991970849}, 'southwest': {'lat': 38.8799660697085, 'lng': -77.0291278802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9edc966b6cf043c2f734ace5251ca85c69cab68d,Rappahannock Oyster Bar (Wharf),ChIJQT2xChC3t4kR-h8oPX3ceyQ,"{'compound_code': 'VXJC+FW Washington, District of Columbia, United States', 'global_code': '87C4VXJC+FW'}",4.3,ChIJQT2xChC3t4kR-h8oPX3ceyQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",140,"1150 Maine Avenue Southwest, Washington",{'open_now': True},,"{'Match_addr': 'The Wharf Market Plaza', 'LongLabel': 'The Wharf Market Plaza, Market Plaza, Maine Ave SW, Washington, DC, 20024, USA', 'ShortLabel': 'The Wharf Market Plaza', 'Addr_type': 'POI', 'Type': 'Building', 'PlaceName': 'The Wharf Market Plaza', 'AddNum': '', 'Address': 'Market Plaza Maine Ave SW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20024', 'PostalExt': '', 'CountryCode': 'USA'}",20024
2785,8838,"{'location': {'lat': 38.881438, 'lng': -77.0274817}, 'viewport': {'northeast': {'lat': 38.8828188802915, 'lng': -77.02610991970849}, 'southwest': {'lat': 38.8801209197085, 'lng': -77.02880788029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f9add5ffd0b47fa1d6075f879fbc3b1a8adf0390,Falafel Inc,ChIJK1Ds3363t4kRotUHgtc5ORU,"{'compound_code': 'VXJF+H2 Washington, District of Columbia, United States', 'global_code': '87C4VXJF+H2'}",4.7,ChIJK1Ds3363t4kRotUHgtc5ORU,"['restaurant', 'food', 'point_of_interest', 'establishment']",80,"1140 Maine Avenue Southwest, Washington",{'open_now': False},,"{'Match_addr': 'The Wharf Market Plaza', 'LongLabel': 'The Wharf Market Plaza, Market Plaza, Maine Ave SW, Washington, DC, 20024, USA', 'ShortLabel': 'The Wharf Market Plaza', 'Addr_type': 'POI', 'Type': 'Building', 'PlaceName': 'The Wharf Market Plaza', 'AddNum': '', 'Address': 'Market Plaza Maine Ave SW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20024', 'PostalExt': '', 'CountryCode': 'USA'}",20024
2786,8839,"{'location': {'lat': 38.8812416, 'lng': -77.0270115}, 'viewport': {'northeast': {'lat': 38.88262533029149, 'lng': -77.0256394697085}, 'southwest': {'lat': 38.87992736970849, 'lng': -77.0283374302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6d22e83ee380db0604e3e035a07164a71fd94c88,Officina,ChIJhY3EA1-3t4kRFoZcZWwP_4A,"{'compound_code': 'VXJF+F5 Washington, District of Columbia, United States', 'global_code': '87C4VXJF+F5'}",4.1,ChIJhY3EA1-3t4kRFoZcZWwP_4A,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",316,"1120 Maine Avenue Southwest, Washington",{'open_now': True},,"{'Match_addr': 'Officina', 'LongLabel': 'Officina, 1120 Maine Ave SW, Washington, DC, 20024, USA', 'ShortLabel': 'Officina', 'Addr_type': 'POI', 'Type': 'Italian Food', 'PlaceName': 'Officina', 'AddNum': '1120', 'Address': '1120 Maine Ave SW', 'Block': '', 'Sector': '', 'Neighborhood': 'Southwest/Waterfront', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20024', 'PostalExt': '', 'CountryCode': 'USA'}",20024
2787,8846,"{'location': {'lat': 38.89370710000001, 'lng': -77.0276215}, 'viewport': {'northeast': {'lat': 38.89554028029151, 'lng': -77.02604666970849}, 'southwest': {'lat': 38.89284231970851, 'lng': -77.0287446302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,088330127d78429d79f4445f03fe3211bbca9bf8,Sushi Nakazawa,ChIJ-f__HJq3t4kRmvtJRiDzurk,"{'compound_code': 'VXVC+FX Washington, District of Columbia, United States', 'global_code': '87C4VXVC+FX'}",4.6,ChIJ-f__HJq3t4kRmvtJRiDzurk,"['restaurant', 'food', 'point_of_interest', 'establishment']",82,"1100 Pennsylvania Avenue Northwest, Washington",{'open_now': True},4,"{'Match_addr': '1100 Pennsylvania Ave NW, Washington, District of Columbia, 20004', 'LongLabel': '1100 Pennsylvania Ave NW, Washington, DC, 20004, USA', 'ShortLabel': '1100 Pennsylvania Ave NW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '1100', 'Address': '1100 Pennsylvania Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20004', 'PostalExt': '', 'CountryCode': 'USA'}",20004
2788,8847,"{'location': {'lat': 38.89424039999999, 'lng': -77.02748009999999}, 'viewport': {'northeast': {'lat': 38.8955466802915, 'lng': -77.02624931970848}, 'southwest': {'lat': 38.8928487197085, 'lng': -77.02894728029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,36459ad2603da555a50f120d062c9cb819140e22,BLT Prime by David Burke,ChIJ5Wb9HZq3t4kRuBR-QZKif40,"{'compound_code': 'VXVF+M2 Washington, District of Columbia, United States', 'global_code': '87C4VXVF+M2'}",4.4,ChIJ5Wb9HZq3t4kRuBR-QZKif40,"['restaurant', 'food', 'point_of_interest', 'establishment']",196,"1100 Pennsylvania Avenue Northwest, Washington",{'open_now': True},4,"{'Match_addr': 'Trump International Hotel', 'LongLabel': 'Trump International Hotel, 1100 Pennsylvania Ave NW, Washington, DC, 20004, USA', 'ShortLabel': 'Trump International Hotel', 'Addr_type': 'POI', 'Type': 'Hotel', 'PlaceName': 'Trump International Hotel', 'AddNum': '1100', 'Address': '1100 Pennsylvania Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20004', 'PostalExt': '', 'CountryCode': 'USA'}",20004
2789,8849,"{'location': {'lat': 38.8955357, 'lng': -77.0273519}, 'viewport': {'northeast': {'lat': 38.8965239802915, 'lng': -77.0258448197085}, 'southwest': {'lat': 38.8938260197085, 'lng': -77.0285427802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,220d497a7e28eba2564ef5c5536ca8c9b25be523,Fogo de Chão Brazilian Steakhouse,ChIJleeiAJq3t4kRk0aQjdA8cts,"{'compound_code': 'VXWF+63 Washington, District of Columbia, United States', 'global_code': '87C4VXWF+63'}",4.6,ChIJleeiAJq3t4kRk0aQjdA8cts,"['restaurant', 'food', 'point_of_interest', 'establishment']",3122,"1101 Pennsylvania Avenue Northwest, Washington",{'open_now': True},3,"{'Match_addr': 'Dock', 'LongLabel': 'Dock, Washington, DC, 20004, USA', 'ShortLabel': 'Dock', 'Addr_type': 'POI', 'Type': 'Dock', 'PlaceName': 'Dock', 'AddNum': '', 'Address': '', 'Block': '', 'Sector': '', 'Neighborhood': 'Downtown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20004', 'PostalExt': '', 'CountryCode': 'USA'}",20004
2790,8857,"{'location': {'lat': 38.8959395, 'lng': -77.0273194}, 'viewport': {'northeast': {'lat': 38.8973817302915, 'lng': -77.0261385697085}, 'southwest': {'lat': 38.8946837697085, 'lng': -77.0288365302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,61ebd2c4c040fe56b353db08e98cab5c70729c94,Harry's Restaurant,ChIJlzC2sJC3t4kRoiWSlrGGY5U,"{'compound_code': 'VXWF+93 Washington, District of Columbia, United States', 'global_code': '87C4VXWF+93'}",3.4,ChIJlzC2sJC3t4kRoiWSlrGGY5U,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",697,"436 11th Street Northwest, Washington",{'open_now': True},2,"{'Match_addr': 'Hotel Harrington', 'LongLabel': 'Hotel Harrington, 436 11th St NW, Washington, DC, 20004, USA', 'ShortLabel': 'Hotel Harrington', 'Addr_type': 'POI', 'Type': 'Hotel', 'PlaceName': 'Hotel Harrington', 'AddNum': '436', 'Address': '436 11th St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Downtown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20004', 'PostalExt': '', 'CountryCode': 'USA'}",20004
2791,8858,"{'location': {'lat': 38.8959003, 'lng': -77.0272581}, 'viewport': {'northeast': {'lat': 38.8972515802915, 'lng': -77.02579966970849}, 'southwest': {'lat': 38.8945536197085, 'lng': -77.02849763029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f1f597ebd75ce80171965bf06c7df489b3e260c0,Harriet's,ChIJlzC2sJC3t4kRp3K871Efw_U,"{'compound_code': 'VXWF+93 Washington, District of Columbia, United States', 'global_code': '87C4VXWF+93'}",2.1,ChIJlzC2sJC3t4kRp3K871Efw_U,"['restaurant', 'food', 'point_of_interest', 'establishment']",442,"432 11th Street Northwest, Washington",{'open_now': True},1,"{'Match_addr': 'Hotel Harrington', 'LongLabel': 'Hotel Harrington, 436 11th St NW, Washington, DC, 20004, USA', 'ShortLabel': 'Hotel Harrington', 'Addr_type': 'POI', 'Type': 'Hotel', 'PlaceName': 'Hotel Harrington', 'AddNum': '436', 'Address': '436 11th St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Downtown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20004', 'PostalExt': '', 'CountryCode': 'USA'}",20004
2792,8862,"{'location': {'lat': 38.8970398, 'lng': -77.0276761}, 'viewport': {'northeast': {'lat': 38.8985451302915, 'lng': -77.0263079697085}, 'southwest': {'lat': 38.8958471697085, 'lng': -77.0290059302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,cdf1de22f8360946b64f542b0364f325a2dd1082,Tosca,ChIJdRoU1JC3t4kRaRCnXV0YIgw,"{'compound_code': 'VXWC+RW Washington, District of Columbia, United States', 'global_code': '87C4VXWC+RW'}",4.4,ChIJdRoU1JC3t4kRaRCnXV0YIgw,"['restaurant', 'food', 'point_of_interest', 'establishment']",257,"1112 F Street Northwest, Washington",{'open_now': True},3,"{'Match_addr': 'Tosca', 'LongLabel': 'Tosca, 1112 F St NW, Washington, DC, 20004, USA', 'ShortLabel': 'Tosca', 'Addr_type': 'POI', 'Type': 'Italian Food', 'PlaceName': 'Tosca', 'AddNum': '1112', 'Address': '1112 F St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Downtown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20004', 'PostalExt': '', 'CountryCode': 'USA'}",20004
2793,8865,"{'location': {'lat': 38.897128, 'lng': -77.027277}, 'viewport': {'northeast': {'lat': 38.8984719802915, 'lng': -77.02632271970849}, 'southwest': {'lat': 38.8957740197085, 'lng': -77.0290206802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,bb90c4f2350d55d9ceaf3139135b8985d987c7f3,Potbelly Sandwich Shop,ChIJyTa_M5e3t4kRy1Mi2YxsIjA,"{'compound_code': 'VXWF+V3 Washington, District of Columbia, United States', 'global_code': '87C4VXWF+V3'}",4,ChIJyTa_M5e3t4kRy1Mi2YxsIjA,"['restaurant', 'food', 'point_of_interest', 'establishment']",120,"555 12th Street Northwest, Washington",{'open_now': False},1,"{'Match_addr': '1112 F St NW, Washington, District of Columbia, 20004', 'LongLabel': '1112 F St NW, Washington, DC, 20004, USA', 'ShortLabel': '1112 F St NW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '1112', 'Address': '1112 F St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20004', 'PostalExt': '', 'CountryCode': 'USA'}",20004
2794,8866,"{'location': {'lat': 38.89751719999999, 'lng': -77.02739919999999}, 'viewport': {'northeast': {'lat': 38.89877933029149, 'lng': -77.0260502197085}, 'southwest': {'lat': 38.8960813697085, 'lng': -77.0287481802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,96a68430c4253402d7ee15745d7873b0ccdb1bdb,Pret A Manger,ChIJU85B1JC3t4kRK_Hk2yG8sYs,"{'compound_code': 'VXXF+22 Washington, District of Columbia, United States', 'global_code': '87C4VXXF+22'}",4.4,ChIJU85B1JC3t4kRK_Hk2yG8sYs,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",312,"1155 F Street Northwest, Washington",{'open_now': False},,"{'Match_addr': 'Pret a Manger', 'LongLabel': 'Pret a Manger, 1155 F St NW, Washington, DC, 20004, USA', 'ShortLabel': 'Pret a Manger', 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': 'Pret a Manger', 'AddNum': '1155', 'Address': '1155 F St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Downtown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20004', 'PostalExt': '', 'CountryCode': 'USA'}",20004
2795,8872,"{'location': {'lat': 38.8985199, 'lng': -77.027649}, 'viewport': {'northeast': {'lat': 38.8997667302915, 'lng': -77.02641411970848}, 'southwest': {'lat': 38.8970687697085, 'lng': -77.0291120802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,9c79b9009b455e4e03aa1e90c07d37662780899d,Cosi,ChIJGUziNpG3t4kRvTjVKBztghI,"{'compound_code': 'VXXC+CW Washington, District of Columbia, United States', 'global_code': '87C4VXXC+CW'}",3.9,ChIJGUziNpG3t4kRvTjVKBztghI,"['cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",208,"700 11th Street Northwest, Washington",{'open_now': False},1,"{'Match_addr': 'ATM', 'LongLabel': 'ATM, 701 12th St NW, Washington, DC, 20005, USA', 'ShortLabel': 'ATM', 'Addr_type': 'POI', 'Type': 'ATM', 'PlaceName': 'ATM', 'AddNum': '701', 'Address': '701 12th St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Downtown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20005', 'PostalExt': '', 'CountryCode': 'USA'}",20005
2796,8878,"{'location': {'lat': 38.89935679999999, 'lng': -77.027232}, 'viewport': {'northeast': {'lat': 38.90070658029149, 'lng': -77.0257869697085}, 'southwest': {'lat': 38.89800861970849, 'lng': -77.02848493029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ffbbf24c55bbec7348ea61ad44ad521b9dc918d9,SAX Dinner Theater and Lounge,ChIJb49HTJG3t4kRJB1UqP27o2o,"{'compound_code': 'VXXF+P4 Washington, District of Columbia, United States', 'global_code': '87C4VXXF+P4'}",4.2,ChIJb49HTJG3t4kRJB1UqP27o2o,"['restaurant', 'food', 'point_of_interest', 'establishment']",687,"734 11th Street Northwest, Washington",{'open_now': False},3,"{'Match_addr': 'Sax', 'LongLabel': 'Sax, 734 11th St NW, Washington, DC, 20001, USA', 'ShortLabel': 'Sax', 'Addr_type': 'POI', 'Type': 'French Food', 'PlaceName': 'Sax', 'AddNum': '734', 'Address': '734 11th St NW', 'Block': '', 'Sector': '', 'Neighborhood': 'Downtown', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20001', 'PostalExt': '', 'CountryCode': 'USA'}",20001
2797,8880,"{'location': {'lat': 38.8996303, 'lng': -77.02788919999999}, 'viewport': {'northeast': {'lat': 38.90098008029149, 'lng': -77.0266325697085}, 'southwest': {'lat': 38.8982821197085, 'lng': -77.0293305302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f5ba968baa82e39d6fb789069113222cec8c98eb,Fire and Sage,ChIJ6WdbsZa3t4kRbjZl_-GCpxU,"{'compound_code': 'VXXC+VR Washington, District of Columbia, United States', 'global_code': '87C4VXXC+VR'}",3.8,ChIJ6WdbsZa3t4kRbjZl_-GCpxU,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",74,"775 12th Street Northwest, Washington",{'open_now': True},3,"{'Match_addr': '775 12th St NW, Washington, District of Columbia, 20005', 'LongLabel': '775 12th St NW, Washington, DC, 20005, USA', 'ShortLabel': '775 12th St NW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '775', 'Address': '775 12th St NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20005', 'PostalExt': '', 'CountryCode': 'USA'}",20005
2798,8882,"{'location': {'lat': 38.9002564, 'lng': -77.0275892}, 'viewport': {'northeast': {'lat': 38.9018559802915, 'lng': -77.02636991970849}, 'southwest': {'lat': 38.8991580197085, 'lng': -77.0290678802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,22e5299408aa848339c1015ba5814c97a47afd0b,Sushi AOI,ChIJkegJ-JO3t4kRZXSWL46fp3I,"{'compound_code': 'WX2C+4X Washington, District of Columbia, United States', 'global_code': '87C4WX2C+4X'}",4.1,ChIJkegJ-JO3t4kRZXSWL46fp3I,"['restaurant', 'food', 'point_of_interest', 'establishment']",254,"1100 New York Avenue Northwest, Washington",{'open_now': True},2,"{'Match_addr': '1110 New York Ave NW, Washington, District of Columbia, 20005', 'LongLabel': '1110 New York Ave NW, Washington, DC, 20005, USA', 'ShortLabel': '1110 New York Ave NW', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '1110', 'Address': '1110 New York Ave NW', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20005', 'PostalExt': '', 'CountryCode': 'USA'}",20005
